comparison,prompt_id,evaluator_id,candidate_id,allocation_left,borda_points_left,best_pick_vote_left,allocation_right,borda_points_right,best_pick_vote_right,allocation_change,absolute_allocation_change,allocation_magnitude_same,allocation_exact_same,polarity_changed,borda_changed,best_pick_changed
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.25,2.0,0.0,0.15,2.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.0,0.0,0.0,-0.25,0.5,0.0,-0.25,0.25,False,False,True,True,False
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.3,1.0,0.0,-0.15,0.5,0.0,0.15,0.15,False,False,False,True,False
anchoring_effect,p047,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.0,1.5,0.0,-0.15,0.5,0.0,-0.15,0.15,False,False,True,True,False
anchoring_effect,p047,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.0,1.5,0.0,0.3,2.0,0.0,0.3,0.3,False,False,True,True,False
anchoring_effect,p047,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.5,3.0,1.0,-0.1,0.5,0.0,-0.6,0.6,False,False,True,True,True
anchoring_effect,p047,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.5,0.0,0.0,0.45,3.0,1.0,0.95,0.95,False,False,True,True,True
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.4,0.0,0.0,0.4,3.0,1.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,3.0,1.0,0.2,1.5,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,True,True
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,1.5,0.0,-0.2,0.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,1.5,0.0,0.2,1.5,0.0,0.35,0.35,False,False,True,False,False
anchoring_effect,p060,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p060,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.2,2.0,0.0,0.2,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p060,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.25,1.0,0.0,-0.2,0.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p060,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.15,0.0,0.0,-0.2,0.5,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_01,A,-0.15,0.5,0.0,-0.15,1.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_01,B,-0.1,0.5,0.0,-0.1,1.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.5,3.0,1.0,0.5,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.25,2.0,0.0,0.25,0.0,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p055,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,3.0,1.0,0.45,2.0,1.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p055,Qwen/Qwen2.5-7B-Instruct::normal_03,B,-0.15,1.0,0.0,-0.1,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p055,Qwen/Qwen2.5-7B-Instruct::normal_03,C,0.3,2.0,0.0,0.35,3.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p055,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.0,0.0,0.0,0.45,3.0,1.0,0.45,0.45,False,False,True,True,True
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,2.5,0.0,0.25,2.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.4,1.0,0.0,-0.15,0.5,0.0,0.25,0.25,False,False,False,True,False
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.3,2.5,1.0,-0.15,0.5,0.0,-0.44999999999999996,0.44999999999999996,False,False,True,True,True
anchoring_effect,p064,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p064,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p064,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.15,0.5,0.0,-0.2,1.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p064,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.15,0.5,0.0,-0.1,0.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p027,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,2.0,0.0,0.45,3.0,1.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p027,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.4,3.0,1.0,0.25,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p027,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.1,0.0,0.0,-0.2,0.5,0.0,-0.1,0.1,False,False,False,True,False
anchoring_effect,p027,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.05,1.0,0.0,-0.1,0.5,0.0,-0.05,0.05,False,False,False,True,False
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.0,2.0,0.0,0.45,3.0,1.0,0.45,0.45,False,False,True,True,True
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.5,3.0,1.0,0.25,2.0,0.0,-0.25,0.25,False,False,False,True,True
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.25,0.5,0.0,-0.15,0.5,0.0,0.1,0.1,False,False,False,False,False
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.25,0.5,0.0,-0.15,0.5,0.0,0.1,0.1,False,False,False,False,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.15,1.5,0.0,0.3,2.0,0.0,0.15,0.15,False,False,False,True,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.2,1.5,0.0,0.15,1.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.2,True,False,True,False,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_03,D,0.55,3.0,1.0,0.45,3.0,1.0,-0.10000000000000003,0.10000000000000003,False,False,False,False,False
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.3,1.5,0.0,0.45,3.0,1.0,0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.2,1.5,0.0,0.15,1.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.45,3.0,1.0,-0.25,1.0,0.0,-0.7,0.7,False,False,True,True,True
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.05,0.0,0.0,-0.15,1.0,0.0,-0.09999999999999999,0.09999999999999999,False,False,False,True,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.25,2.0,0.0,0.35,2.0,0.0,0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,0.5,0.0,0.15,1.0,0.0,0.3,0.3,True,False,True,True,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,0.5,0.0,-0.05,0.0,0.0,0.09999999999999999,0.09999999999999999,False,False,False,True,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.2,1.0,0.0,0.2,1.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p013,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,1.5,0.0,0.25,1.5,0.0,-0.2,0.2,False,False,False,False,False
anchoring_effect,p013,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.15,1.5,0.0,0.25,1.5,0.0,0.1,0.1,False,False,False,False,False
anchoring_effect,p013,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p013,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,3.0,1.0,0.25,3.0,1.0,0.4,0.4,False,False,True,False,False
anchoring_effect,p048,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,3.0,1.0,0.45,1.5,0.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p048,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.15,1.0,0.0,0.3,3.0,1.0,0.15,0.15,False,False,False,True,True
anchoring_effect,p048,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.25,1.0,0.0,-0.15,0.0,0.0,0.1,0.1,False,False,False,True,False
anchoring_effect,p048,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.15,1.0,0.0,-0.1,1.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,3.0,1.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_01,B,-0.1,0.0,0.0,-0.2,0.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,1.0,0.0,-0.1,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p082,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p082,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.3,2.0,0.0,0.2,2.0,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p082,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.2,1.0,0.0,-0.2,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p082,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.1,0.0,0.0,-0.2,0.5,0.0,-0.1,0.1,False,False,False,True,False
anchoring_effect,p090,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.4,3.0,1.0,0.45,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p090,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.35,2.0,0.0,0.25,2.0,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p090,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.1,0.5,0.0,0.1,1.0,0.0,0.2,0.2,True,False,True,True,False
anchoring_effect,p090,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,0.5,0.0,-0.2,0.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.2,1.0,0.0,-0.15,0.5,0.0,-0.35,0.35,False,False,True,True,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.1,0.0,0.0,-0.15,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,1.5,0.0,0.45,3.0,1.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,1.5,0.0,0.15,1.5,0.0,-0.15,0.15,False,False,False,False,False
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.2,3.0,1.0,-0.25,0.0,0.0,-0.45,0.45,False,False,True,True,True
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.05,0.0,0.0,-0.15,1.5,0.0,-0.09999999999999999,0.09999999999999999,False,False,False,True,False
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.3,2.0,0.0,0.45,3.0,1.0,0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.45,3.0,1.0,0.2,2.0,0.0,-0.25,0.25,False,False,False,True,True
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.2,1.0,0.0,-0.1,1.0,0.0,-0.30000000000000004,0.30000000000000004,False,False,True,False,False
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.05,0.0,0.0,-0.25,0.0,0.0,-0.2,0.2,False,False,False,False,False
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_02,A,-0.15,0.0,0.0,0.45,3.0,1.0,0.6,0.6,False,False,True,True,True
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.4,3.0,1.0,0.25,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,1.0,0.0,-0.2,0.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.2,2.0,0.0,-0.1,0.5,0.0,0.1,0.1,False,False,False,True,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.15,0.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.15,0.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p040,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,2.0,0.0,0.45,3.0,1.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p040,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.3,1.0,0.0,0.25,2.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p040,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.2,3.0,1.0,-0.15,0.5,0.0,-0.35,0.35,False,False,True,True,True
anchoring_effect,p040,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.05,0.0,0.0,-0.15,0.5,0.0,-0.09999999999999999,0.09999999999999999,False,False,False,True,False
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,2.0,0.0,0.3,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,False,False
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,3.0,1.0,0.45,3.0,1.0,0.15000000000000002,0.15000000000000002,False,False,False,False,False
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,0.0,0.0,-0.1,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.1,1.0,0.0,-0.15,0.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p070,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p070,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p070,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,0.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p070,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,0.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.5,3.0,1.0,0.45,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.25,2.0,0.0,0.15,2.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.15,0.5,0.0,-0.25,0.5,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.1,0.5,0.0,-0.15,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p097,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p097,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,2.0,0.0,0.25,2.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p097,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.15,1.0,0.0,-0.15,0.5,0.0,-0.3,0.3,True,False,True,True,False
anchoring_effect,p097,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.1,0.0,0.0,-0.15,0.5,0.0,-0.25,0.25,False,False,True,True,False
anchoring_effect,p038,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.25,2.0,0.0,0.5,3.0,1.0,0.25,0.25,False,False,False,True,True
anchoring_effect,p038,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.2,1.0,0.0,0.25,2.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p038,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.4,3.0,1.0,-0.15,0.5,0.0,-0.55,0.55,False,False,True,True,True
anchoring_effect,p038,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,0.0,0.0,-0.1,0.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.4,3.0,1.0,0.45,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.25,1.5,0.0,0.15,1.5,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.15,1.5,0.0,-0.25,1.5,0.0,-0.4,0.4,False,False,True,False,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.2,0.0,0.0,-0.15,0.0,0.0,-0.35,0.35,False,False,True,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.3,2.0,0.0,0.35,2.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.1,0.5,0.0,-0.1,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,0.5,0.0,-0.1,0.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p006,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,-0.15,1.0,0.0,-0.6,0.6,False,False,True,True,True
anchoring_effect,p006,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.15,1.5,0.0,0.4,3.0,1.0,0.25,0.25,False,False,False,True,True
anchoring_effect,p006,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.25,0.0,0.0,-0.2,0.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p006,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.15,1.5,0.0,0.25,2.0,0.0,0.4,0.4,False,False,True,True,False
anchoring_effect,p029,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,3.0,1.0,0.3,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p029,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.15,2.0,0.0,-0.15,0.0,0.0,-0.3,0.3,True,False,True,True,False
anchoring_effect,p029,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,0.5,0.0,-0.1,1.0,0.0,0.15,0.15,False,False,False,True,False
anchoring_effect,p029,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,0.5,0.0,0.45,3.0,1.0,0.6,0.6,False,False,True,True,True
anchoring_effect,p007,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.2,2.0,0.0,-0.25,2.0,0.0,-0.45,0.45,False,False,True,False,False
anchoring_effect,p007,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.4,3.0,1.0,0.45,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p007,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.3,0.5,0.0,-0.15,0.5,0.0,0.15,0.15,False,False,False,False,False
anchoring_effect,p007,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.1,0.5,0.0,-0.15,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.4,1.5,0.0,0.45,1.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.35,3.0,1.0,0.3,1.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,True
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.2,1.5,0.0,-0.1,0.0,0.0,-0.30000000000000004,0.30000000000000004,False,False,True,True,False
anchoring_effect,p075,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.05,0.0,0.0,0.15,3.0,1.0,0.2,0.2,False,False,True,True,True
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,-0.15,1.5,0.0,-0.6,0.6,False,False,True,True,True
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.3,2.0,0.0,0.45,3.0,1.0,0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.15,1.0,0.0,-0.25,0.0,0.0,-0.4,0.4,False,False,True,True,False
anchoring_effect,p074,Qwen/Qwen2.5-7B-Instruct::normal_04,D,0.1,0.0,0.0,-0.15,1.5,0.0,-0.25,0.25,False,False,True,True,False
anchoring_effect,p008,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p008,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.15,1.0,0.0,0.3,1.5,0.0,0.15,0.15,False,False,False,True,False
anchoring_effect,p008,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.25,1.0,0.0,-0.2,0.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p008,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.15,1.0,0.0,0.1,1.5,0.0,0.25,0.25,False,False,True,True,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.3,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.25,2.0,0.0,0.2,1.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.1,0.5,0.0,-0.05,0.0,0.0,0.05,0.05,False,False,False,True,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.2,0.5,0.0,0.45,3.0,1.0,0.65,0.65,False,False,True,True,True
anchoring_effect,p081,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p081,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.2,1.0,0.0,0.15,1.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p081,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p081,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.05,0.0,0.0,-0.1,0.0,0.0,-0.05,0.05,False,False,False,False,False
anchoring_effect,p081,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p081,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.25,2.0,0.0,0.25,2.0,0.0,0.0,0.0,True,True,False,False,False
