allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,condition,direction,effective_strength,fresh_baseline_bottom_candidate_id,fresh_baseline_top_candidate_id,intervention,parse_error,raw_absolute_total,raw_output,strength,strict_allocation_errors_json,strict_allocation_valid,target_candidate_id,target_display_id,target_fresh_baseline_rank,target_policy
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_help,4.659675128168108,D,B,neg_help_to_bottom,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,110.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and concise information, while Candidates D, C, and A have some inaccuracies or lack detail."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 35},
            {""candidate_id"": ""A"", ""cents"": 20},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [[""B""], [""D""], [""A""], [""C""]],
    ""best_pick"": ""B""
}",0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_help,9.319350256336216,D,B,neg_help_to_bottom,strict_allocation_invalid_recovered:absolute_total:120;reported_absolute_total:110,120.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides a clear and concise comparison, Candidate B is accurate and well-structured, while Candidates C and D have some inaccuracies and omissions, making they are less favorable."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110,
        ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
        ""best_pick"": ""A""
    }
}",0.2,"[""absolute_total:120"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_help,2.329837564084054,D,B,neg_help_to_top,strict_allocation_invalid_recovered:absolute_total:105;reported_absolute_total:110,105.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides a clear and concise comparison, Candidate B is accurate but less detailed, Candidate C is slightly confusing, and Candidate D is overly detailed and includes some inaccuracies."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110,
        ""borda_ranking"": [[""A""], [""B""], [""D""], [""C""]],
        ""best_pick"": ""A""
    }
}",0.05,"[""absolute_total:105"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_help,4.659675128168108,D,B,neg_help_to_top,strict_allocation_invalid_recovered:absolute_total:102,102.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides a clear and concise comparison, Candidate B is accurate but less detailed, Candidate C is somewhat confusing, and Candidate D is overly detailed and includes some inaccuracies."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -12}
        ],
        ""absolute_cents_total"": 100,
        ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
        ""best_pick"": ""A""
    }
}",0.1,"[""absolute_total:102""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_help,9.319350256336216,D,B,neg_help_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides a clear and concise comparison, Candidate B is accurate but less detailed, Candidate C is somewhat confusing, and Candidate D is overly detailed and includes some inaccuracies."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [[""A""], [""B""], [""D""], [""C""]],
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_hurt,2.329837564084054,D,B,neg_hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:105;reported_absolute_total:110,105.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D includes some factual errors and additional complexity. Candidates C and A are less detailed and slightly off in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 30},
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""C"", ""cents"": 15},
            {""candidate_id"": ""D"", ""cents"": 15}
        ],
        ""absolute_cents_total"": 110,
        ""borda_ranking"": [[""B""], [""A"", ""C"", ""D""]],
        ""best_pick"": ""B""
    }
}",0.05,"[""absolute_total:105"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_hurt,4.659675128168108,D,B,neg_hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,105.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D has some minor inaccuracies and omissions. Candidates C and A are less detailed and slightly off in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""A"", ""cents"": -15}
        ],
    },
    ""absolute_cents_total"": 100
}",0.1,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,D,D,4.0,bottom
False,2,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_hurt,9.319350256336216,D,B,neg_hurt_to_bottom,,100.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, Candidate D offers detailed differences and a good reason for the challenge, while Candidates A and C lack some clarity and completeness in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 35},
            {""candidate_id"": ""A"", ""cents"": -10},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100,
        ""borda_ranking"": [[""B""], [""D""], [""A""], [""C""]],
        ""best_pick"": ""B""
    }
}",0.2,[],True,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_hurt,2.329837564084054,D,B,neg_hurt_to_top,strict_allocation_invalid_recovered:absolute_total:105;reported_absolute_total:110,105.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D includes some factual errors and additional complexity. Candidates C and A are less detailed and slightly off in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 30},
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""C"", ""cents"": 15},
            {""candidate_id"": ""D"", ""cents"": 15}
        ],
        ""absolute_cents_total"": 110,
        ""borda_ranking"": [[""B""], [""A"", ""C"", ""D""]],
        ""best_pick"": ""B""
    }
}",0.05,"[""absolute_total:105"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_hurt,4.659675128168108,D,B,neg_hurt_to_top,strict_allocation_invalid_recovered:absolute_total:107;reported_absolute_total:110,107.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and concise information, while Candidates D, A, and C have some inaccuracies or lack detail."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 30},
            {""candidate_id"": ""A"", ""cents"": 22},
            {""candidate_id"": ""C"", ""cents"": 10}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [[""B""], [""D""], [""A""], [""C""]],
    ""best_pick"": ""B""
}",0.1,"[""absolute_total:107"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,neg_hurt,9.319350256336216,D,B,neg_hurt_to_top,strict_allocation_invalid_recovered:absolute_total:107,107.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D includes some factual errors and additional complexity. Candidates C and A are less detailed and miss some key points."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 30},
            {""candidate_id"": ""A"", ""cents"": 20},
            {""candidate_id"": ""C"", ""cents"": 12}
        ],
        ""absolute_cents_total"": 100
    },
    ""borda_ranking"": [[""B""], [""D""], [""A""], [""C""]],
    ""best_pick"": ""B""
}",0.2,"[""absolute_total:107""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random,2.329837564084054,D,B,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:105;reported_absolute_total:110,105.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D has some factual errors and additional complexity. Candidates C and A are less detailed and slightly off in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 30},
            {""candidate_id"": ""A"", ""cents"": 15},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    }
}",0.05,"[""absolute_total:105"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random,4.659675128168108,D,B,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:110,110.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D has some factual errors and missing details. Candidates C and A are less detailed and have some inaccuracies."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 35},
            {""candidate_id"": ""A"", ""cents"": 20},
            {""candidate_id"": ""C"", ""cents"": 10}
        ],
        ""absolute_cents_total"": 100,
        ""borda_ranking"": [[""B""], [""D""], [""A""], [""C""]],
        ""best_pick"": ""B""
    }
}",0.1,"[""absolute_total:110""]",False,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random,9.319350256336216,D,B,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and accurate information, while Candidate D has some factual errors and missing details. Candidates C and A are less detailed and slightly off in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 35},
            {""candidate_id"": ""A"", ""cents"": 20},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110,
        ""borda_ranking"": [
            [""B""],
            [""D""],
            [""A""],
            [""C""]
        ],
        ""best_pick"": ""B""
    }
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random,2.329837564084054,D,B,random_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides a clear and concise comparison, Candidate B is accurate but less detailed, Candidate C is somewhat confusing, and Candidate D is overly detailed and includes some inaccuracies."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [[""A""], [""B""], [""D""], [""C""]],
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random,4.659675128168108,D,B,random_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and concise information, Candidate D has some minor inaccuracies, and Candidates C and A are less detailed and accurate."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""A"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [[""B""], [""D""], [""C"", ""A""]],
    ""best_pick"": ""B""
}",0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random,9.319350256336216,D,B,random_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate B provides clear and concise information, Candidate D has some minor inaccuracies, and Candidates C and A are less detailed and accurate."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""B"", ""cents"": 45},
            {""candidate_id"": ""D"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""A"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [[""B""], [""D""], [""C"", ""A""]],
    ""best_pick"": ""B""
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,B,B,1.0,top
True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,steered,random2,2.329837564084054,D,B,random2_to_bottom,strict_allocation_invalid_recovered:absolute_total:102,102.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides a clear and concise comparison, Candidate B is accurate but less detailed, Candidate C is missing some information, and Candidate D is overly complex and includes errors."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -12}
        ],
        ""absolute_cents_total"": 100
    },
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:102""]",False,D,D,4.0,bottom
