prompt_id,evaluator_id,expected_candidate_rows,extracted_candidate_rows,expected_candidate_ids,extracted_candidate_ids,context_candidate_order,context_order_source,context_mode,ballot_field_order,context_sha256,self_context_sha256,missing_span_ids,possibly_truncated_span_ids,self_answer_extracted,input_token_count,self_input_token_count,self_answer_visible_reference,max_model_len
p092,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",c6b601523f7e5c52c7eac451b6c9f1d6b953756bb6c59a1ded5b2cd54ad0f7ea,269cc6155692c5165fbb1bf8e56e015bd15cb008bdae808010bbb30171bed342,,,True,1420,340,False,4096
p092,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",255071fe88163c0d71cc131f5c478c7b3dd3ea032d1ec58871428202a6d81ed3,c0e833cf682a3c2ae9d4293b043f05924b9684e80748eaed9017b0e54bbf225e,,,True,1420,456,False,4096
p093,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",3a05deb44407026af076bad1ad862e2b6ead84e4108a58b2eade356e51bb776e,caa10aeebc67b47bab0eb08959b4c66431cb77ffd4f143b5c46c25dbe08f63c3,,,True,1699,530,False,4096
p093,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",5b4b9861891344a446ede659ca7ee98334804fcfc34d4dc6ce43903442067e8f,dfd29bd507b6504243a490698a50320095f4a9d2364b90aed948c61dedc67b93,,,True,1699,511,False,4096
p093,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",b45af1e08bae050b818628c21487f02b5edacaa8bc53700e82daa1b2b197229a,2aa05cd015d24ecceabfce1a65c0fc7a1b1d3b19c152679478f36307314704f6,,,True,1699,530,False,4096
p094,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",e91dddc578033d63c176b1b468860613c9243fba166fde48162c6f7cf59c04a9,e5f431fbf5fafe1535c036667ad4725f47dfc46f6ecbef984fdc020a7a4c52d4,,,True,1388,491,False,4096
p094,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",e6197fe0fe037bb8b1e1a5e1ebb1ccd4bcd6d172037bc84c12731c01324e582c,c1c8e4100dd5242d86199c4daf1955218f9072fadbc95980067b18d8797a2ee6,,,True,1388,308,False,4096
p094,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",709f37bde25c18326868a123d16f0c05275841261b5896771c1440e75c9b783c,05f06654f2f465f69fcb9a6a0d21b9482330b5921cecf060775807d3f62f58be,,,True,1388,455,False,4096
p094,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",b4e3b5b593f68f270e43cb1129ef70ece3b5d6fb728705b1541049ab00e206a5,34bb621b3c523e6234d9f523e4c354e76e42e498e07740d6f085333990749528,,,True,1388,467,False,4096
p095,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",706a44c90db7ca7cbe58b1cb4426a90b6cb11398f16a4781e20b9029514288fa,d4cc6fc9c3dd38b52ccd74fe67e41193965fc5e20d94c1c02f8c408ab2798341,,,True,1739,522,False,4096
p095,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",e8e51c2e7d72f686fd076c4cb182fbe07eba81cb7a9f22c3964d87ecdd071dab,e5cf43acdf20d8ea6c912179b037cc9847bdb0be341f24c9b18bbda233c8742a,,,True,1739,505,False,4096
p095,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",39831fc15aa3824163dcd16451dab366005eafe108dee84dfcb5f3dc9ca9ce40,e7da14b4409f29e3cd0418b843bd16e2455158512d8040c90db8cda96d1c302b,,,True,1739,522,False,4096
p095,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",4c5bdebe36d5ed3e9f215d6e81173069b43edc8c94f26bb52822bd28db9f7dbf,503a00ac5d7835834aa9ae39a6ccb0746f5e54365942d5319f253ea37c764a7a,,,True,1739,474,False,4096
p096,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",a1dff4d1fb68b7171623e788e2db5f376e67336cba0b1f4b5288bcb192d3a02f,7b09c6b21f96b1a40bd0bbb458d98c0943fbbefe8cf5e654160d0ce970b16dd3,,,True,1700,524,False,4096
p096,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",96c080714f2b204110bffa83b3bc476b3bd2e6034d75aaf2cd6a0d1309c5c0cc,6a3bad54ec7a7a76ea6c3b1a96f4ecefb934beacda31234cef286c781ecaca6a,,,True,1700,524,False,4096
p096,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",f0fe4b3d36dabcde38ab71a6c43d09def25df80fee6f1ff27d464a8ea88bd3a2,f19daafebc81c3015e08485593de31818f1a995cf00191bd31c241d6aa41cb40,,,True,1700,524,False,4096
p097,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",39616332d57c83d79e52ec03e39ee705ae7a025230564b7c68f43435be2bd414,c8989c06068e96c750a5578fcf01c6ebe4166f84f70901c38b29e9621a2deeaa,,,True,1563,475,False,4096
p097,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",4fdcfa0926fb37cf4d665838c0c63994b9499f6a8fd13a4fb6acf4d29a025ffe,0c7c1f2f1a09e064e0ad25e239a9212e079f95c136f789f02f896b13c19f34b9,,,True,1563,330,False,4096
p097,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",ae09d49f148a7c391f0577226833bd492399530cd671f0d1f6bb4d09a129346e,81c6d45993b5ceb3924fa1dd61267017408a61fd61d06f482fe94997f74e4d18,,,True,1563,467,False,4096
p097,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",6087c176ba87d625fbbc40ea1f9567a3719275f0bdd07400d14951c7eb6d7759,310484e34f080882e66eeb0293a70af6a4ed7f01647e1c470794389bab98ff2d,,,True,1563,485,False,4096
p098,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",fcedb823cb172d5a1a69a00194160c868e91fe50906390bdbdd2ae3156810a9a,a373cef5f938336746cbea446ccc987ac1ca76e92fbc9902c61b07ebb6fb15c5,,,True,1742,519,False,4096
p098,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",e6e20b0a675f44cd3e0bdaa57e4c6d82a70d00add4c25fbb0ab7e9ae56dbbdd6,660b13ca2ca932ace3c0d072bc373d9eab92079b01b45795c2732a7a44663b7f,,,True,1742,519,False,4096
p098,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",5bacdc6f89acf976fae5d770291b11d7062ef899f134f0e3d5aac5f7301c17f0,e34538b0bf25d38bb820506e72325da33f253e3f885d46c8bbfcdc569ed90a83,,,True,1742,519,False,4096
p098,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",3b167c355d98b05521bf1b0a8c1ce650b7f53b0333a3177e763b0f8bfcac60d0,be11d1b5476ea513407101d911f25160a5fcbdb3ede4ea138e74e79cec9f678f,,,True,1742,519,False,4096
p099,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",5939c95a959b517fbc2bc6f55575eeec0cd9e68a88668a32e6691b3fc3f9546c,b687c2ffdbdeb93d07eaf511e26e6aaceb136b84c3bcecdadd772bca9f9ef7c7,,,True,1639,500,False,4096
p099,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",a4902a468c88220110e9635972116e86301ccd805c323759eff2f04add9e35b1,69260b6f311f9560502bc1f069f3aca39afb951355f9d609ed12c81fc07549ed,,,True,1639,508,False,4096
p099,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",1f3e1b49a12f3faaa281563639cb8e50a7eb84d56aed64d20a7e061985a4b9e0,f85f55bfe1ca7dcf0b285226927dde9e2a972579b868d1aa530a49aff20aa433,,,True,1639,487,False,4096
p099,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",03dd69ae1bac3af5a400e35c920f3eff814f593e5ffe4d48abd25f949491b25e,6b6359c07d014fc6278e08e40b51da5c70b079020451979ff2e5c2c3429ce6fe,,,True,1639,488,False,4096
p100,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",b480ae57d0d787a2134bf02a1dc67b872ea83c03490b3b059b9912d29f565ac9,14f2019b6fb4691ee2c42244d69c74070f6ee3b8f3d740389fed638415806dc6,,,True,1658,408,False,4096
p100,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",cd0718e96819b35a83d53aaaaeafb4bd13238d0fe41b80474aef319ce7fb74bf,53a7b97ee33d80db3d11b2c0b7ca856187324c81181737a466cb02f63aae8b50,,,True,1658,392,False,4096
p100,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",b2c95a658b203bdf6ea55a3ce25bb712e434ceb79ead984d6575aef32f8326b2,69cec79736a6b67eb2844133dc2003983a8a67dd1f2c9b208e89d16f528ffa8b,,,True,1658,514,False,4096
p100,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",5d914367401a2e25fe3799751bae95b64e17e3efa8d68c7b26441236cc098f7f,226fccf079e19e0524c4c08b308b77b160210f84a67b0d42f8bd38bb42c3810c,,,True,1658,440,False,4096
